Semana_Inicio;Planchas_CER001;Costo_CER001;Planchas_CER005;Costo_CER005;Planchas_CER004;Costo_CER004;Planchas_CERE002;Costo_CERE002;Planchas_CEO001;Costo_CEO001;Planchas_CEO006;Costo_CEO006;Planchas_CER008;Costo_CER008;Planchas_Total;Costo_Total
2023-03-06;18.277;2375.09615;0.0;0.0;0.0;0.0;7.0;1411.4099999999999;0.0;0.0;60.443999999999996;7854.697799999999;0.0;0.0;85.721;11641.20395
2023-03-13;0.0;0.0;14.007;1820.2096499999998;0.0;0.0;24.045;4848.1933500000005;49.05;6374.047499999999;0.0;0.0;0.0;0.0;87.102;13042.450499999999
2023-03-20;36.75;4775.662499999999;31.913;4147.094349999999;0.0;0.0;4.2;846.846;51.849;6737.777549999999;0.0;0.0;0.0;0.0;124.71199999999999;16507.380399999995
2023-03-27;0.0;0.0;0.252;32.7474;28.7;5786.781;37.800000000000004;7621.6140000000005;0.0;0.0;0.0;0.0;0.0;0.0;66.75200000000001;13441.1424
2023-04-03;17.5;2274.125;44.926;5838.133699999999;6.104;1230.74952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.53;9343.00822
2023-04-10;26.6;3456.67;0.0;0.0;0.0;0.0;70.0;14114.1;50.81399999999999;6603.279299999998;50.004;6498.019799999999;6.686999999999999;1348.2998099999998;204.105;32020.368909999997
2023-04-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.409;6550.649549999999;50.427;6552.988649999999;1.908;384.71004;102.744;13488.348239999998
2023-04-24;0.861;111.88694999999998;44.765;5817.2117499999995;11.515;2321.7694500000002;0.35000000000000003;70.57050000000001;0.0;0.0;0.0;0.0;28.548;5756.133239999999;86.039;14077.57189
2023-05-01;88.529;11504.343549999998;0.0;0.0;0.0;0.0;2.8000000000000003;564.5640000000001;0.0;0.0;0.0;0.0;0.0;0.0;91.329;12068.907549999998
2023-05-08;0.0;0.0;45.066;5856.3267;0.0;0.0;27.461000000000002;5536.96143;0.0;0.0;0.0;0.0;34.623;6981.035489999999;107.15;18374.32362
2023-05-15;45.353;5893.62235;0.0;0.0;26.789;5401.46607;0.0;0.0;0.0;0.0;102.14999999999999;13274.392499999998;0.0;0.0;174.29199999999997;24569.480919999998
2023-05-22;0.0;0.0;45.094;5859.9653;0.0;0.0;19.425;3916.66275;0.0;0.0;0.0;0.0;0.0;0.0;64.519;9776.62805
2023-05-29;45.15;5867.242499999999;0.0;0.0;0.0;0.0;8.771;1768.49673;102.357;13301.29215;0.0;0.0;0.0;0.0;156.278;20937.03138
2023-06-05;0.0;0.0;0.0;0.0;0.0;0.0;38.15;7692.184499999999;62.099999999999994;8069.894999999999;0.0;0.0;0.0;0.0;100.25;15762.079499999998
2023-06-12;44.03;5721.6984999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.72699999999999;13219.423649999997;0.0;0.0;145.757;18941.122149999996
2023-06-19;0.0;0.0;45.465;5908.17675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.465;5908.17675
2023-06-26;0.0;0.0;0.0;0.0;31.997;6451.55511;6.7620000000000005;1363.42206;0.0;0.0;0.0;0.0;0.0;0.0;38.759;7814.97717
2023-07-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-10;0.0;0.0;0.0;0.0;8.309000000000001;1675.3436700000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.309000000000001;1675.3436700000002
2023-07-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-24;0.0;0.0;45.374;5896.351299999999;0.0;0.0;0.0;0.0;0.0;0.0;0.45899999999999996;59.64704999999999;0.0;0.0;45.833000000000006;5955.998349999999
2023-07-31;0.0;0.0;0.0;0.0;0.0;0.0;24.542;4948.40346;0.0;0.0;0.22499999999999998;29.238749999999996;0.0;0.0;24.767000000000003;4977.642210000001
2023-08-07;21.7;2819.9149999999995;0.0;0.0;0.0;0.0;22.729;4582.8482699999995;0.0;0.0;0.0;0.0;0.0;0.0;44.429;7402.7632699999995
2023-08-14;28.014;3640.4192999999996;0.0;0.0;0.0;0.0;14.0;2822.8199999999997;0.0;0.0;0.0;0.0;13.59;2740.1517;55.604;9203.391
2023-08-21;9.436;1226.2081999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.436;1226.2081999999998
2023-08-28;29.414;3822.3493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.414;3822.3493
2023-09-04;0.007;0.90965;7.0;909.6499999999999;0.0;0.0;0.0;0.0;50.76;6596.261999999999;51.156;6647.722199999999;0.0;0.0;108.923;14154.543849999998
2023-09-11;53.977000000000004;7014.3111499999995;37.163000000000004;4829.3318500000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.14000000000001;11843.643
2023-09-18;22.05;2865.3975;0.0;0.0;5.509;1110.7796700000001;0.0;0.0;0.0;0.0;0.0;0.0;17.487;3525.90381;45.046;7502.08098
2023-09-25;68.089;8848.16555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.089;8848.16555
2023-10-02;36.134;4695.6133;0.0;0.0;0.007;1.41141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.141;4697.02471
2023-10-09;0.0;0.0;0.0;0.0;16.807;3388.7954099999997;0.0;0.0;50.687999999999995;6586.905599999999;0.0;0.0;0.0;0.0;67.49499999999999;9975.701009999999
2023-10-16;0.0;0.0;7.0;909.6499999999999;0.0;0.0;0.0;0.0;0.0;0.0;51.083999999999996;6638.365799999999;0.0;0.0;58.083999999999996;7548.015799999998
2023-10-23;45.29;5885.4355;38.206;4964.8697;0.0;0.0;0.0;0.0;9.0;1169.55;9.0;1169.55;0.0;0.0;101.49600000000001;13189.405199999997
2023-10-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.653999999999996;3983.4872999999993;0.0;0.0;30.653999999999996;3983.4872999999993
2023-11-06;45.262;5881.796899999999;0.0;0.0;3.5;705.7049999999999;0.0;0.0;0.0;0.0;0.0;0.0;34.154999999999994;6886.672649999999;82.917;13474.174549999998
2023-11-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.499999999999998;1754.3249999999996;0.0;0.0;0.0;0.0;13.499999999999998;1754.3249999999996
2023-11-20;26.6;3456.67;0.0;0.0;4.9;987.9870000000001;0.0;0.0;27.278999999999996;3544.906049999999;0.0;0.0;0.0;0.0;58.778999999999996;7989.563049999999
2023-11-27;18.69;2428.7655;45.248;5879.977599999999;2.422;488.34786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.36;8797.09096
2023-12-04;0.168;21.831599999999998;0.0;0.0;9.989;2014.0820700000002;4.739;955.5245699999999;1.7999999999999998;233.90999999999997;51.165;6648.891749999999;10.043999999999999;2025.1717199999996;77.905;11899.411709999998
2023-12-11;29.400000000000002;3820.5299999999997;0.0;0.0;0.0;0.0;0.0;0.0;50.903999999999996;6614.974799999999;0.0;0.0;0.0;0.0;80.304;10435.504799999999
2023-12-18;15.75;2046.7124999999999;0.0;0.0;0.0;0.0;14.539;2931.4985699999997;0.0;0.0;0.0;0.0;0.0;0.0;30.289;4978.211069999999
2023-12-25;45.535000000000004;5917.27325;7.0;909.6499999999999;0.0;0.0;13.783;2779.0662899999998;0.0;0.0;51.074999999999996;6637.196249999999;0.0;0.0;117.393;16243.185789999998
2024-01-01;0.0;0.0;25.179000000000002;3272.01105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5639999999999996;718.6093199999999;28.743000000000002;3990.62037
2024-01-08;14.0;1819.2999999999997;0.0;0.0;4.753;958.34739;70.217;14157.85371;9.584999999999999;1245.5707499999999;0.0;0.0;0.0;0.0;98.55499999999999;18181.071849999997
2024-01-15;53.326;6929.713699999999;45.857;5959.117149999999;24.5;4939.9349999999995;4.9;987.9870000000001;6.3;818.685;0.0;0.0;19.250999999999998;3881.5791299999996;154.13400000000001;23517.016979999997
2024-01-22;28.567;3712.28165;62.818;8163.199099999999;5.5440000000000005;1117.83672;0.0;0.0;80.1;10408.994999999999;0.0;0.0;0.0;0.0;177.029;23402.312469999997
2024-01-29;29.309;3808.70455;0.0;0.0;0.0;0.0;18.599;3750.1163699999997;7.6499999999999995;994.1174999999998;40.949999999999996;5321.452499999999;0.0;0.0;96.508;13874.39092
2024-02-05;26.355;3424.83225;5.95;773.2025;0.336;67.74768;0.0;0.0;0.0;0.0;0.0;0.0;4.941;996.25383;37.582;5262.03626
2024-02-12;81.025;10529.19875;7.665;996.06675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.124;4057.6021199999996;108.81400000000001;15582.867619999999
2024-02-19;23.8;3092.81;25.312;3289.2943999999998;0.0;0.0;3.5;705.7049999999999;14.813999999999998;1925.0792999999996;35.541;4618.552949999999;3.5999999999999996;725.8679999999999;106.567;14357.30965
2024-02-26;0.252;32.7474;44.163000000000004;5738.98185;0.0;0.0;0.0;0.0;45.0;5847.749999999999;0.0;0.0;0.0;0.0;89.415;11619.47925
2024-03-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.099999999999994;5730.794999999999;51.3;6666.4349999999995;0.0;0.0;95.39999999999999;12397.23
2024-03-11;72.359;9403.052049999998;0.0;0.0;0.0;0.0;53.34;10754.9442;18.72;2432.6639999999998;0.0;0.0;2.484;500.84891999999996;146.903;23091.509169999998
2024-03-18;41.104;5341.4648;4.9;636.755;4.9;987.9870000000001;0.0;0.0;103.49999999999999;13449.824999999997;0.0;0.0;17.784;3585.7879199999998;172.188;24001.819719999996
2024-03-25;8.05;1046.0975;7.0;909.6499999999999;63.0;12702.69;0.0;0.0;4.5;584.775;0.0;0.0;18.621;3754.55223;101.17099999999999;18997.76473
2024-04-01;70.952;9220.212399999999;37.072;4817.5064;0.0;0.0;21.0;4234.23;2.178;283.0311;0.009;1.1695499999999999;15.299999999999999;3084.939;146.511;21641.088449999996
2024-04-08;116.298;15112.925099999999;45.192;5872.7004;0.0;0.0;20.783;4190.4762900000005;0.0;0.0;21.15;2748.4424999999997;2.4299999999999997;489.9608999999999;205.85300000000004;28414.50519
2024-04-15;21.434;2785.3483;15.554;2021.2423;0.11900000000000001;23.99397;5.6000000000000005;1129.1280000000002;12.896999999999998;1675.9651499999998;40.004999999999995;5198.649749999999;2.07;417.37409999999994;97.67899999999999;13251.701569999997
2024-04-22;54.229;7047.058549999999;0.0;0.0;18.571;3744.47073;0.0;0.0;43.208999999999996;5615.009549999999;0.0;0.0;20.177999999999997;4068.4901399999994;136.18699999999998;20475.028969999996
2024-04-29;7.0;909.6499999999999;0.0;0.0;0.0;0.0;11.9;2399.397;0.0;0.0;0.0;0.0;0.0;0.0;18.9;3309.0469999999996
2024-05-06;38.339;4982.153049999999;0.0;0.0;17.976;3624.5008799999996;0.0;0.0;0.0;0.0;18.0;2339.1;17.442;3516.83046;91.757;14462.58439
2024-05-13;0.0;0.0;54.313;7057.9743499999995;0.0;0.0;0.0;0.0;50.903999999999996;6614.974799999999;32.985;4286.40075;0.0;0.0;138.202;17959.349899999997
2024-05-20;45.262;5881.796899999999;45.381;5897.26095;0.0;0.0;18.382;3706.3626600000002;0.0;0.0;9.0;1169.55;0.0;0.0;118.025;16654.97051
2024-05-27;61.292;7964.895399999999;14.224;1848.4088;5.5440000000000005;1117.83672;0.0;0.0;59.831999999999994;7775.168399999999;62.63099999999999;8138.898449999999;0.5579999999999999;112.50953999999999;204.081;26957.717309999993
2024-06-03;10.5;1364.475;0.0;0.0;0.0;0.0;9.8;1975.9740000000002;0.0;0.0;0.0;0.0;0.0;0.0;20.3;3340.449
2024-06-10;12.516;1626.4542;0.0;0.0;13.335;2688.73605;0.0;0.0;0.0;0.0;50.616;6577.5491999999995;1.323;266.75649;77.78999999999999;11159.495939999999
2024-06-17;0.0;0.0;45.5;5912.724999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.487;3525.90381;62.986999999999995;9438.628809999998
2024-06-24;0.0;0.0;0.0;0.0;18.06;3641.4377999999997;0.0;0.0;0.0;0.0;8.873999999999999;1153.1762999999996;24.380999999999997;4915.941029999999;51.315;9710.555129999997
2024-07-01;44.961;5842.681949999999;45.304;5887.2548;0.0;0.0;1.197;241.35111;51.029999999999994;6631.348499999998;0.0;0.0;0.0;0.0;142.492;18602.636359999997
2024-07-08;0.0;0.0;0.0;0.0;0.0;0.0;12.25;2469.9674999999997;18.044999999999998;2344.9477499999994;33.12;4303.9439999999995;0.0;0.0;63.41499999999999;9118.859249999998
2024-07-15;45.052;5854.5073999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.211;4680.03393;68.263;10534.54133
2024-07-22;0.17500000000000002;22.74125;54.299;7056.155049999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.474;7078.896299999999
2024-07-29;45.682;5936.3759;0.35000000000000003;45.4825;0.0;0.0;0.0;0.0;0.0;0.0;16.272;2114.5463999999997;0.009;1.8146699999999998;62.313;8098.21947
2024-08-05;0.0;0.0;0.0;0.0;0.0;0.0;2.387;481.29080999999996;50.849999999999994;6607.957499999999;0.0;0.0;0.0;0.0;53.236999999999995;7089.248309999999
2024-08-12;0.0;0.0;0.0;0.0;0.0;0.0;16.065;3239.18595;0.0;0.0;0.0;0.0;23.778;4794.358139999999;39.843;8033.544089999999
2024-08-19;0.0;0.0;54.537;7087.0831499999995;3.367;678.88821;1.211;244.17393;0.0;0.0;71.64;9309.617999999999;17.450999999999997;3518.6451299999994;148.206;20838.40842
2024-08-26;0.0;0.0;0.0;0.0;27.258;5496.03054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.258;5496.03054
2024-09-02;0.35000000000000003;45.4825;44.856;5829.0372;0.0;0.0;10.087;2033.84181;0.0;0.0;0.0;0.0;0.0;0.0;55.293000000000006;7908.36151
2024-09-09;45.248;5879.977599999999;0.0;0.0;0.0;0.0;0.0;0.0;51.965999999999994;6752.981699999998;0.0;0.0;17.198999999999998;3467.8343699999996;114.413;16100.79367
2024-09-16;0.0;0.0;0.0;0.0;0.0;0.0;0.525;105.85575;0.0;0.0;0.0;0.0;9.0;1814.67;9.525;1920.52575
2024-09-23;0.9380000000000001;121.89309999999999;3.759;488.48204999999996;2.149;433.30287;4.2;846.846;5.058;657.2870999999999;7.964999999999999;1035.0517499999999;19.035;3838.02705;43.104;7420.88992
2024-09-30;0.0;0.0;45.045;5853.59775;21.518;4338.6743400000005;2.009;405.07466999999997;0.0;0.0;50.733;6592.753349999999;23.112;4660.07256;142.417;21850.17267
2024-10-07;14.0;1819.2999999999997;0.0;0.0;0.0;0.0;15.589;3143.21007;0.0;0.0;0.0;0.0;0.0;0.0;29.589;4962.51007
2024-10-14;31.353;4074.32235;44.184;5741.710799999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.537;9816.03315
2024-10-21;45.255;5880.88725;0.007;0.90965;14.434000000000001;2910.32742;0.0;0.0;50.76;6596.261999999999;50.849999999999994;6607.957499999999;12.546;2529.6499799999997;173.85199999999998;24525.993799999993
2024-10-28;0.0;0.0;0.0;0.0;0.0;0.0;12.467;2513.72121;0.0;0.0;0.0;0.0;0.0;0.0;12.467;2513.72121
2024-11-04;0.0;0.0;0.0;0.0;6.3;1270.269;0.0;0.0;0.0;0.0;0.0;0.0;17.360999999999997;3500.498429999999;23.660999999999998;4770.767429999999
2024-11-11;22.876;2972.7362;0.0;0.0;11.599;2338.70637;12.446;2509.4869799999997;0.0;0.0;0.0;0.0;0.0;0.0;46.921;7820.929549999999
2024-11-18;26.866;3491.2366999999995;49.364000000000004;6414.8518;0.0;0.0;0.0;0.0;25.587;3325.0306499999997;81.80999999999999;10631.209499999997;17.406;3509.5717799999998;201.03300000000002;27371.900429999994
2024-11-25;45.339;5891.8030499999995;0.0;0.0;0.308;62.102039999999995;0.0;0.0;51.111;6641.874449999999;0.0;0.0;11.421;2302.81623;108.179;14898.59577
2024-12-02;0.0;0.0;63.644;8270.537799999998;0.0;0.0;0.0;0.0;0.0;0.0;30.627;3979.9786499999996;0.0;0.0;94.271;12250.516449999997
2024-12-09;0.0;0.0;0.0;0.0;1.05;211.7115;4.13;832.7319;0.0;0.0;0.0;0.0;17.288999999999998;3485.9810699999994;22.468999999999998;4530.42447
2024-12-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;11695.499999999998;0.0;0.0;0.0;0.0;90.0;11695.499999999998
2024-12-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;11695.499999999998;0.0;0.0;0.0;0.0;90.0;11695.499999999998
2025-01-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-13;16.961000000000002;2204.0819500000002;2.688;349.30559999999997;17.213;3470.65719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.862;6024.04474
2025-01-20;0.0;0.0;0.0;0.0;24.22;4883.4785999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.22;4883.4785999999995
2025-01-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.738;5592.81294;27.738;5592.81294
2025-02-03;0.35000000000000003;45.4825;0.0;0.0;0.0;0.0;0.35000000000000003;70.57050000000001;0.0;0.0;0.0;0.0;0.23399999999999999;47.181419999999996;0.934;163.23442
2025-02-10;0.0;0.0;0.0;0.0;18.06;3641.4377999999997;0.0;0.0;0.0;0.0;0.0;0.0;24.497999999999998;4939.531739999999;42.55799999999999;8580.969539999998
2025-02-17;0.0;0.0;0.007;0.90965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.063;12.70269;0.07;13.61234
2025-02-24;0.0;0.0;0.0;0.0;0.0;0.0;6.118;1233.57234;0.0;0.0;0.0;0.0;11.619;2342.73897;17.737000000000002;3576.31131
2025-03-03;0.0;0.0;0.0;0.0;0.434;87.50742;0.0;0.0;0.09899999999999999;12.865049999999998;0.0;0.0;1.2779999999999998;257.68314;1.811;358.05561
2025-03-10;41.692;5417.8754;21.42;2783.529;0.0;0.0;0.0;0.0;64.521;8384.50395;59.958;7791.542099999999;0.0;0.0;187.591;24377.450449999997
2025-03-17;0.0;0.0;54.488;7080.7155999999995;31.668;6385.21884;0.0;0.0;0.0;0.0;19.349999999999998;2514.5324999999993;24.884999999999998;5017.56255;130.391;20998.029489999997
2025-03-24;7.315;950.58425;0.9380000000000001;121.89309999999999;0.0;0.0;0.014;2.82282;0.0;0.0;41.796;5431.3902;0.0;0.0;50.063;6506.69037
2025-03-31;35.833;4656.498349999999;24.5;3183.7749999999996;0.0;0.0;0.0;0.0;47.24999999999999;6140.137499999999;0.0;0.0;0.0;0.0;107.583;13980.410849999997
2025-04-07;1.008;130.9896;25.396;3300.2102;0.0;0.0;0.0;0.0;16.182;2102.8508999999995;25.65;3333.2174999999997;32.832;6619.91616;101.06799999999998;15487.18436
2025-04-14;24.5;3183.7749999999996;0.0;0.0;10.5;2117.115;0.0;0.0;0.0;0.0;0.0;0.0;18.0;3629.34;53.0;8930.23
2025-04-21;21.112000000000002;2743.5044;78.54;10206.273;14.826;2989.36638;0.0;0.0;42.354;5503.9023;36.9;4795.155;11.177999999999999;2253.82014;204.91;28492.02122
2025-04-28;45.276;5883.6161999999995;0.0;0.0;31.759;6403.56717;0.007;1.41141;0.0;0.0;0.0;0.0;0.0;0.0;77.042;12288.59478
2025-05-05;0.0;0.0;0.0;0.0;27.076;5459.33388;0.0;0.0;0.0;0.0;0.009;1.1695499999999999;28.656;5777.90928;55.741;11238.41271
2025-05-12;0.0;0.0;54.355000000000004;7063.43225;26.705000000000002;5384.52915;0.0;0.0;0.0;0.0;36.0;4678.2;0.5579999999999999;112.50953999999999;117.61800000000001;17238.67094
2025-05-19;0.0;0.0;0.0;0.0;18.046;3638.61498;0.0;0.0;51.19199999999999;6652.400399999999;15.056999999999999;1956.6571499999995;0.0;0.0;84.295;12247.672529999998
2025-05-26;45.311;5888.164449999999;45.339;5891.8030499999995;2.9330000000000003;591.38079;2.114;426.24582;22.203;2885.27985;28.458;3698.1170999999995;23.607;4759.87941;169.965;24140.870469999994
